person_id,birthdate,school,country,height,weight,season_exp,position,rosterstatus,games_played_current_season_flag
78415,1967-05-22,VEF Riga,Latvia,6-6,195.0,1,Forward,Inactive,N
78416,1966-11-15,Travajara,Brazil,6-9,215.0,1,Forward,Inactive,N
1630492,1995-08-11,Baskonia,Argentina,6-3,190.0,2,Guard,Inactive,N
101111,1984-08-24,Connecticut,USA,6-11,232.0,12,Forward,Inactive,N
1629216,1996-06-14,California-Santa Barbara,USA,6-2,200.0,4,Guard,Active,N
78418,1959-06-10,Michigan State,USA,6-7,220.0,9,Forward,Inactive,N
78417,1963-05-18,Michigan State,USA,6-2,185.0,7,Guard,Inactive,N
200790,1984-05-31,Sao Carlos,Brazil,6-8,225.0,2,Forward,Inactive,N
1844,1971-01-28,Georgia Tech,USA,6-4,190.0,2,Guard,Inactive,N
78419,1965-11-24,Notre Dame,USA,6-9,240.0,1,Forward,Inactive,N
78420,1921-06-21,Wyoming,USA,6-4,205.0,1,Forward,Inactive,N
78421,1964-03-29,Stroitel,Ukraine,6-10,218.0,2,Center,Inactive,N
78422,1922-06-19,Penn State,USA,Unknown,0.0,1,Unknown,Inactive,N
203943,1995-08-24,Indiana,USA,6-10,257.0,8,Forward,Inactive,N
2063,1977-11-01,Connecticut,USA,6-11,255.0,10,Center,Inactive,N
78423,1958-10-29,Utah,USA,6-7,210.0,7,Forward,Inactive,N
2582,1983-01-30,Buducnost,Montenegro,7-5,275.0,1,Center,Inactive,N
78425,1955-12-25,UNLV,USA,7-0,220.0,1,Center,Inactive,N
202696,1990-10-24,Southern California,Montenegro,6-10,260.0,12,Center,Active,N
2756,1984-03-08,Udine,Slovenia,6-7,195.0,11,Guard,Inactive,N
1629731,1996-11-20,Kansas State,USA,6-9,228.0,4,Forward-Center,Active,N
78426,1965-10-15,UNLV,USA,5-11,160.0,2,Guard,Inactive,N
78427,1920-01-20,St. Mary's (MN),USA,6-5,210.0,1,Center,Inactive,N
2402,1983-02-04,Memphis,USA,6-3,200.0,4,Guard,Inactive,N
78428,1922-08-01,Texas-Austin,USA,6-0,170.0,1,Guard,Inactive,N
78429,1963-02-20,Louisville,USA,6-5,185.0,2,Guard,Inactive,N
1630688,1994-09-12,Baylor,USA,6-5,250.0,2,Forward,Active,N
203079,1991-12-10,Syracuse,USA,6-3,210.0,9,Guard,Inactive,N
78431,1955-01-11,Loyola-Chicago,USA,6-2,175.0,2,Guard,Inactive,N
78432,1948-07-29,Florida,USA,6-10,220.0,8,Center,Inactive,N
78433,1955-03-25,Niagara,USA,6-4,190.0,1,Guard,Inactive,N
952,1976-08-12,Kentucky,USA,6-9,245.0,13,Forward,Inactive,N
78434,1921-03-15,Brigham Young,USA,6-6,205.0,4,Forward,Inactive,N
78435,1940-02-22,Bradley,USA,6-7,212.0,13,Forward,Inactive,N
78437,1961-03-09,Arkansas,USA,6-4,180.0,10,Guard,Inactive,N
78436,1951-05-21,West Georgia,USA,6-1,172.0,10,Guard,Inactive,N
201611,1987-10-09,Kansas State,USA,6-6,235.0,5,Forward,Inactive,N
78438,1938-04-17,Michigan State,USA,6-3,210.0,1,Forward,Inactive,N
78439,1944-04-08,Providence,USA,6-3,195.0,9,Guard,Inactive,N
202689,1990-05-08,Connecticut,USA,6-0,184.0,12,Guard,Inactive,N
78440,1964-08-18,Kentucky,USA,6-8,210.0,7,Forward,Inactive,N
1630640,1998-03-28,Florida State,USA,6-5,213.0,2,Guard,Inactive,N
78441,1956-03-20,Millersville,USA,6-3,180.0,1,Guard,Inactive,N
955,1976-02-25,Louisville,USA,6-9,260.0,11,Forward,Inactive,N
78442,1954-07-18,Virginia,USA,6-8,190.0,8,Forward,Inactive,N
1629022,1998-12-14,Miami,USA,6-4,204.0,5,Guard-Forward,Active,N
202322,1990-09-06,Kentucky,USA,6-3,210.0,11,Guard,Inactive,N
2222,1982-07-23,Alabama,USA,6-7,220.0,15,Forward,Inactive,N
961,1974-02-09,Syracuse,USA,6-9,225.0,8,Forward,Inactive,N
78443,1918-07-12,Scranton,USA,6-1,185.0,1,Guard,Inactive,N
739,1974-09-17,North Carolina,USA,6-11,230.0,16,Forward-Center,Inactive,N
1627820,1994-06-10,California,USA,6-5,198.0,4,Guard,Inactive,N
78444,1945-10-05,Tennessee State,USA,6-6,220.0,1,Forward,Inactive,N
78445,1964-11-20,Virginia Union,USA,6-4,215.0,1,Forward,Inactive,N
78446,1931-08-29,Stanford,USA,6-4,195.0,1,Forward,Inactive,N
101190,1982-12-02,Florida,USA,6-6,220.0,2,Guard-Forward,Inactive,N
777,1970-03-12,Kansas,USA,6-4,190.0,7,Guard,Inactive,N
78448,1905-04-11,Benjamin Franklin HS (NY),USA,5-11,163.0,1,Guard,Inactive,N
78449,1953-11-23,Marquette,USA,6-0,160.0,5,Guard,Inactive,N
2575,1980-03-28,Arizona,USA,6-8,235.0,11,Forward,Inactive,N
1628476,1995-04-03,Michigan,USA,6-0,185.0,3,Guard,Inactive,N
202954,1989-07-25,Pittsburgh,USA,6-3,210.0,4,Guard,Inactive,N
78453,1921-06-04,Seton Hall,USA,6-0,170.0,9,Guard,Inactive,N
369,1970-10-12,Florida State,USA,6-2,185.0,12,Guard,Inactive,N
78455,1941-09-06,Boston College,USA,6-4,195.0,4,Guard,Inactive,N
78456,1952-01-30,Jackson State,USA,6-4,195.0,1,Guard,Inactive,N
203810,1990-01-17,Long Beach State,USA,Unknown,0.0,6,Unknown,Inactive,N
78457,1944-05-02,Oklahoma City,USA,6-7,210.0,2,Forward,Inactive,N
78458,1936-09-04,Tennessee State,USA,6-5,200.0,5,Forward,Inactive,N
78460,1948-08-12,Jackson State,USA,6-9,220.0,7,Forward,Inactive,N
1627866,1994-01-31,Stony Brook,USA,6-8,260.0,1,Forward,Inactive,N
78461,1947-07-07,St. John's (NY),USA,6-3,180.0,5,Guard,Inactive,N
203933,1993-09-05,North Carolina State,USA,6-8,220.0,8,Forward,Active,N
202378,1989-10-22,Oklahoma,USA,6-4,203.0,2,Guard,Inactive,N
78462,1959-07-22,St. Joseph's (PA),USA,6-5,195.0,4,Guard,Inactive,N
101124,1982-07-08,Syracuse,USA,6-9,219.0,8,Forward,Inactive,N
78463,1965-05-13,North Carolina State,USA,6-11,225.0,2,Center,Inactive,N
1627395,1991-12-18,Texas-El Paso,USA,6-8,209.0,2,Forward-Guard,Inactive,N
78469,1947-07-11,Eastern Kentucky,USA,5-11,175.0,2,Guard,Inactive,N
200827,1985-12-06,Memphis,USA,6-2,195.0,2,Guard,Inactive,N
78464,1964-08-31,Middle Tennessee State,USA,6-4,195.0,2,Guard,Inactive,N
78465,1964-01-06,Syracuse,USA,6-2,190.0,3,Guard,Inactive,N
78466,1943-07-01,Villanova,USA,6-7,210.0,11,Forward,Inactive,N
78467,1951-09-17,American,USA,6-8,230.0,10,Forward,Inactive,N
78468,1955-07-15,UCLA,USA,6-10,220.0,6,Forward,Inactive,N
78471,1955-08-03,Old Dominion,USA,6-9,227.0,2,Forward,Inactive,N
1630613,2000-03-24,Ohio State,Germany,6-2,197.0,2,Guard,Active,N
1631102,2001-11-15,Kentucky,USA,6-3,195.0,1,Guard,Active,N
1629682,1998-01-10,Louisiana State,USA,5-10,175.0,3,Guard,Inactive,N
1630322,1997-07-28,Oklahoma State,USA,6-6,210.0,2,Forward,Active,N
201208,1984-11-08,Syracuse,USA,6-11,258.0,3,Center,Inactive,N
201228,1984-04-17,Tennessee,USA,6-2,175.0,11,Guard,Inactive,N
2248,1979-06-12,UCLA,USA,6-1,199.0,13,Guard,Inactive,N
320,1972-02-23,South Carolina,USA,6-7,190.0,4,Forward,Inactive,N
1628778,1994-12-30,Fresno State,USA,6-6,210.0,3,Guard,Inactive,N
1631212,2002-09-11,UCLA,USA,6-7,200.0,1,Guard,Active,N
78474,1943-05-21,Wake Forest,USA,6-6,210.0,2,Forward,Inactive,N
78473,1951-07-22,Xavier of Louisiana,USA,6-1,175.0,6,Guard,Inactive,N
203146,1991-05-02,Villanova,USA,6-1,195.0,3,Guard,Inactive,N
204033,1990-09-21,UCLA,USA,6-10,230.0,1,Forward,Inactive,N
204037,1990-09-21,UCLA,USA,6-10,225.0,3,Forward,Inactive,N
221,1970-09-08,Southern Mississippi,USA,6-7,270.0,14,Forward,Inactive,N
78475,1950-07-20,Illinois,USA,6-7,195.0,7,Forward,Inactive,N
201602,1986-02-18,Washington State,USA,6-6,201.0,3,Guard,Inactive,N
78477,1948-07-06,Kansas State,USA,6-4,170.0,2,Guard,Inactive,N
78478,1970-05-09,Alabama,USA,6-9,255.0,1,Forward,Inactive,N
892,1963-07-13,North Carolina State,USA,5-6,133.0,12,Guard,Inactive,N
1627821,1993-08-19,Boise State,USA,6-9,202.0,1,Forward,Inactive,N
185,1973-03-01,Michigan,USA,6-10,245.0,15,Forward-Center,Inactive,N
1627362,1992-12-29,Virginia Commonwealth,USA,6-2,165.0,4,Guard,Inactive,N
78479,1918-03-18,Purdue,USA,6-6,225.0,1,Center,Inactive,N
1067,1971-02-19,Oklahoma,USA,6-8,232.0,1,Forward,Inactive,N
101110,1986-12-04,Seattle Preparatory HS (WA),USA,6-7,230.0,11,Forward-Guard,Inactive,N
78482,1952-07-29,Colorado,USA,6-7,215.0,13,Forward,Inactive,N
201603,1986-07-08,Arkansas,USA,6-6,205.0,4,Guard-Forward,Inactive,N
78484,1960-10-28,William & Mary,USA,6-9,230.0,1,Forward,Inactive,N
78485,1942-05-07,Penn State,USA,6-3,180.0,12,Guard,Inactive,N
1719,1976-09-28,Ball State,USA,6-5,210.0,11,Guard-Forward,Inactive,N
78488,1950-12-09,Detroit,USA,6-7,200.0,1,Forward,Inactive,N
78489,1940-09-03,Northwestern,USA,6-1,180.0,1,Guard,Inactive,N
1846,1964-01-02,Washington,USA,7-0,245.0,3,Center,Inactive,N
2412,1980-01-27,Union Olimpija,Czech Republic,6-7,208.0,4,Forward,Inactive,N
1629118,1996-02-03,UCLA,USA,7-0,255.0,2,Center,Inactive,N
82,1963-04-26,St. John's (NY),USA,7-0,245.0,13,Center,Inactive,N
78492,1970-11-04,North Carolina,USA,7-1,250.0,1,Center,Inactive,N
438,1970-09-12,St. John's (NY),USA,6-11,250.0,2,Center,Inactive,N
78494,1922-01-01,St. John's (NY),USA,5-11,0.0,2,Guard,Inactive,N
1631104,2003-03-16,Notre Dame,USA,6-4,185.0,1,Guard,Active,N
133,1970-11-14,Baylor,USA,6-1,203.0,15,Guard,Inactive,N
78495,1945-01-25,Kansas,USA,6-11,220.0,10,Center,Inactive,N
2561,1980-08-29,Xavier,USA,6-9,250.0,16,Forward,Inactive,N
2753,1983-07-26,St. Joseph's (PA),USA,6-3,180.0,9,Guard,Inactive,N
28,1967-05-27,Villanova,USA,Unknown,0.0,12,Guard,Inactive,N
78497,1938-05-28,West Virginia,USA,6-3,175.0,14,Guard,Inactive,N
78499,1944-06-06,Cincinnati,USA,6-4,178.0,1,Guard,Inactive,N
78500,1950-11-30,Southern California,USA,6-4,195.0,12,Guard,Inactive,N
101156,1982-04-16,Walsh,USA,6-10,260.0,1,Center,Inactive,N
1545,1973-10-14,Louisville,USA,6-0,165.0,2,Guard,Inactive,N
78504,1959-10-27,William Paterson,USA,6-1,185.0,2,Guard,Inactive,N
1755,1975-10-08,Rhode Island,USA,5-10,165.0,1,Guard,Inactive,N
78506,1930-08-29,Kentucky,USA,6-1,180.0,1,Guard,Inactive,N
1629632,2000-02-16,North Carolina,USA,6-5,195.0,4,Guard,Active,N
201591,1986-08-31,Indiana,USA,6-9,250.0,6,Forward,Inactive,N
1628401,1994-07-02,Colorado,USA,6-4,190.0,6,Guard,Active,N
78507,1965-12-30,Pepperdine,USA,6-8,200.0,2,Forward,Inactive,N
78508,1948-06-15,Georgia,USA,6-2,195.0,1,Guard,Inactive,N
78509,1940-01-26,Villanova,USA,6-4,205.0,2,Guard,Inactive,N
1631298,1997-08-05,Duke,Australia,6-7,225.0,1,Forward,Active,N
1751,1976-02-19,Georgetown,USA,6-9,290.0,7,Center-Forward,Inactive,N
200778,1982-10-21,Cincinnati,USA,6-7,215.0,4,Guard-Forward,Inactive,N
78510,1946-11-16,Kansas,USA,6-3,190.0,12,Guard,Inactive,N
1627855,1992-08-13,Florida State,USA,6-8,205.0,4,Forward,Inactive,N
1839,1967-11-04,Louisiana Tech,USA,6-8,240.0,5,Forward,Inactive,N
2206,1980-06-28,North Carolina-Charlotte,USA,6-9,230.0,5,Forward,Inactive,N
78512,1959-08-16,South Alabama,USA,6-8,210.0,5,Forward,Inactive,N
203091,1991-04-10,Iowa State,USA,6-8,260.0,2,Forward,Inactive,N
78513,1953-06-23,Arizona State,USA,6-2,195.0,5,Guard,Inactive,N
78514,1965-02-15,Tennessee,USA,6-2,170.0,1,Guard,Inactive,N
78515,1962-08-20,Tennessee-Chattanooga,USA,6-3,195.0,2,Guard,Inactive,N
1628510,1993-06-16,Syracuse,USA,6-7,210.0,2,Forward,Inactive,N
1627785,1995-03-08,Seton Hall,USA,6-4,213.0,3,Guard,Inactive,N
78516,1956-09-30,Marquette,USA,6-10,220.0,11,Center,Inactive,N
1126,1969-04-25,Northern Illinois,USA,5-10,160.0,2,Guard,Inactive,N
202355,1989-06-13,Marshall,USA,7-0,265.0,11,Center,Inactive,N
730,1972-08-21,Jackson State,USA,6-7,240.0,1,Forward,Inactive,N
78519,1957-06-22,North Carolina State,USA,6-5,235.0,2,Forward,Inactive,N
43,1971-10-05,Clemson,USA,6-0,175.0,12,Guard,Inactive,N
204222,1993-02-07,Georgetown,USA,6-8,210.0,1,Forward,Inactive,N
203963,1991-03-27,Western Michigan,USA,6-11,250.0,3,Forward-Center,Inactive,N
78521,1926-12-12,Iowa,USA,5-9,155.0,1,Guard,Inactive,N
78522,1938-12-22,Cincinnati,USA,6-4,215.0,1,Forward,Inactive,N
1630580,1999-08-23,Iowa,USA,6-6,205.0,2,Guard-Forward,Active,N
1630598,1999-01-02,Maryland,USA,6-5,190.0,2,Guard,Active,N
203952,1995-02-23,Kansas,Canada,6-7,197.0,9,Forward,Active,N
1629623,1998-03-28,Iowa State,Canada,6-1,189.0,2,Guard,Active,N
78524,1944-06-08,Central State,USA,6-6,195.0,2,Forward,Inactive,N
203912,1990-12-30,Washington,USA,6-5,195.0,4,Guard,Inactive,N
2404,1982-09-03,Maryland,USA,6-10,235.0,12,Forward-Center,Inactive,N
78525,1923-03-25,St. Louis,USA,6-2,165.0,2,Guard,Inactive,N
78526,1937-11-12,Wichita State,USA,6-10,210.0,4,Center,Inactive,N
1628451,1994-09-04,Eastern Washington,USA,6-8,223.0,1,Forward,Inactive,N
78527,1957-10-16,Long Beach State,USA,6-9,200.0,2,Forward,Inactive,N
78528,1966-09-24,Long Beach State,USA,6-4,185.0,7,Guard,Inactive,N
78529,1932-03-18,Memphis,USA,6-2,185.0,4,Guard,Inactive,N
78530,1937-10-28,Providence,USA,6-1,180.0,15,Guard,Inactive,N
78531,1954-08-15,Indiana,USA,6-6,195.0,7,Guard,Inactive,N
78532,1953-05-02,UCLA,USA,6-6,190.0,12,Forward,Inactive,N
78533,1958-03-12,UCLA,USA,6-7,195.0,3,Forward,Inactive,N
2863,1980-01-11,Georgia,USA,6-6,217.0,10,Guard-Forward,Inactive,N
1122,1960-01-12,Georgia,USA,6-8,230.0,15,Forward,Inactive,N
78534,1962-05-07,Gardner-Webb,USA,6-10,220.0,6,Center,Inactive,N
786,1963-09-11,Tennessee-Chattanooga,USA,6-6,185.0,13,Guard,Inactive,N
78537,1955-03-09,Illinois State,USA,6-10,230.0,6,Center,Inactive,N
78538,1960-03-18,Idaho State,USA,6-10,220.0,1,Forward,Inactive,N
2366,1979-05-07,Rice,USA,5-10,180.0,8,Guard,Inactive,N
1425,1971-10-02,Xavier,USA,6-9,235.0,14,Center-Forward,Inactive,N
1626210,1993-01-28,Cal-Santa Barbara,USA,6-8,265.0,5,Forward-Center,Inactive,N
1631214,1999-06-19,Wake Forest,USA,6-4,210.0,1,Guard,Inactive,N
1541,1974-08-06,Villanova,USA,6-5,195.0,9,Guard,Inactive,N
78539,1939-09-29,California State-Poly Pomona,USA,6-1,180.0,7,Guard,Inactive,N
78540,1945-12-30,La Salle,USA,6-3,175.0,2,Guard,Inactive,N
78564,1931-05-12,Florida A&M,USA,6-6,230.0,2,Forward,Inactive,N
1585,1975-02-27,Davidson,USA,6-6,215.0,4,Forward,Inactive,N
1630314,1999-11-22,Arizona,USA,6-2,190.0,2,Guard,Inactive,N
433,1960-03-08,Maryland,USA,6-8,225.0,17,Forward,Inactive,N
78547,1946-06-06,Colorado,USA,6-2,175.0,2,Guard,Inactive,N
78541,1953-12-31,Kansas State,USA,6-3,180.0,1,Guard,Inactive,N
78543,1945-04-15,Bowling Green,USA,6-3,180.0,1,Guard,Inactive,N
101114,1984-06-26,Illinois,USA,6-3,200.0,13,Guard,Inactive,N
202682,1991-05-25,Arizona,USA,6-8,240.0,7,Forward,Inactive,N
78545,1956-08-02,Notre Dame,USA,6-2,180.0,1,Guard,Inactive,N
78546,1951-03-24,Winston-Salem State,USA,6-7,230.0,4,Center,Inactive,N
202343,1989-06-20,Memphis,USA,6-5,190.0,6,Guard,Inactive,N
677,1972-07-17,Providence,USA,6-8,220.0,12,Guard-Forward,Inactive,N
2421,1980-02-25,Illinois,USA,6-3,212.0,4,Guard,Inactive,N
78548,1956-05-15,Portland State,USA,6-4,190.0,6,Guard,Inactive,N
1629684,1998-11-30,Tennessee,USA,6-6,236.0,4,Forward,Active,N
78549,1953-10-10,Southern California,USA,6-2,175.0,11,Guard,Inactive,N
78550,1960-07-01,Washington State,USA,6-9,200.0,2,Forward,Inactive,N
1006,1958-02-16,Ohio State,USA,6-11,260.0,18,Center,Inactive,N
73,1962-08-09,Tulane,USA,6-11,245.0,13,Center,Inactive,N
1631114,2001-04-14,Santa Clara,USA,6-5,211.0,1,Guard-Forward,Active,N
1715,1975-11-18,Florida,USA,6-1,180.0,12,Guard,Inactive,N
101214,1983-02-19,North Carolina,USA,6-9,225.0,3,Forward,Inactive,N
2398,1981-09-10,Duke,USA,6-2,195.0,1,Guard,Inactive,N
420,1968-02-22,St. John's (NY),USA,6-9,240.0,9,Forward,Inactive,N
966,1973-05-10,Georgetown,USA,6-9,206.0,10,Forward-Center,Inactive,N
78554,1966-10-26,Louisiana State,USA,6-8,235.0,8,Forward,Inactive,N
1629140,1995-05-22,Gonzaga,USA,6-9,228.0,3,Forward,Inactive,N
78556,1961-09-11,St. John's (NY),USA,6-2,175.0,5,Guard,Inactive,N
31,1969-07-15,Stetson,USA,6-9,200.0,7,Forward,Inactive,N
101150,1986-10-27,South Gwinnett HS (GA),USA,6-2,175.0,18,Guard,Inactive,N
200766,1985-12-03,Connecticut,USA,6-3,205.0,5,Guard,Inactive,N
201173,1986-11-18,Arizona,USA,6-7,207.0,3,Guard,Inactive,N
1631109,2001-12-16,Duke,USA,7-0,240.0,1,Center,Active,N
101107,1986-06-19,North Carolina,USA,6-8,237.0,16,Forward,Inactive,N
52,1966-07-23,Baylor,USA,6-2,175.0,10,Guard,Inactive,N
78558,1963-08-14,Bradley,USA,6-8,255.0,1,Guard,Inactive,N
78560,1945-11-22,Lincoln (MO),USA,6-2,182.0,3,Guard,Inactive,N
2590,1982-12-19,Alabama,USA,6-1,198.0,14,Guard,Inactive,N
42,1971-10-08,Notre Dame,USA,6-8,225.0,10,Forward,Inactive,N
78561,1950-05-02,Utah State,USA,6-4,215.0,8,Guard,Inactive,N
1630172,2001-08-26,Florida State,USA,6-7,215.0,3,Forward,Active,N
78566,1965-03-10,Arizona,USA,6-7,190.0,2,Forward,Inactive,N
78571,1954-10-14,Minnesota,USA,6-3,188.0,10,Guard,Inactive,N
199,1964-03-05,Georgetown,USA,Unknown,0.0,10,Unknown,Inactive,N
202130,1986-09-14,Virginia Military Institute,USA,6-6,205.0,7,Forward,Inactive,N
78563,1957-03-12,Long Beach State,USA,6-1,175.0,1,Guard,Inactive,N
78565,1961-05-05,Houston,USA,6-2,175.0,2,Guard,Inactive,N
78567,1944-09-24,West Virginia,USA,6-3,188.0,8,Guard,Inactive,N
78568,1945-01-22,Iowa,USA,6-3,180.0,2,Guard,Inactive,N
78569,1959-03-07,Arizona State,USA,6-8,210.0,4,Forward,Inactive,N
281,1968-03-21,North Carolina,USA,6-10,260.0,16,Forward-Center,Inactive,N
201157,1986-09-13,Boston College,USA,6-10,235.0,5,Forward-Center,Inactive,N
200761,1986-02-16,Memphis,USA,6-10,230.0,8,Forward,Inactive,N
78570,1958-01-26,Rhode Island,USA,6-7,210.0,7,Forward,Inactive,N
201944,1987-06-28,Louisville,USA,6-6,220.0,5,Guard-Forward,Inactive,N
1576,1969-05-27,South Carolina State,USA,6-6,215.0,2,Forward,Inactive,N
1627786,1994-12-30,Indiana,USA,6-7,218.0,4,Forward,Inactive,N
1005,1970-04-16,Maryland,USA,6-8,230.0,12,Forward-Guard,Inactive,N
78573,1923-06-26,Indiana,USA,6-4,195.0,1,Forward,Inactive,N
1630533,2001-09-12,Stanford,USA,6-9,185.0,2,Forward,Active,N
1629057,1997-10-17,Texas A&M,USA,6-9,237.0,5,Center-Forward,Active,N
1628475,1993-10-14,Central Florida,USA,6-5,210.0,1,Guard,Inactive,N
1631246,2000-08-30,Virginia Commonwealth,USA,6-4,205.0,1,Guard,Active,N
1628430,1994-09-16,Gonzaga,USA,6-2,190.0,2,Guard,Inactive,N
722,1973-12-04,Arkansas,USA,6-7,245.0,13,Forward,Inactive,N
78575,1951-11-10,New Mexico State,USA,6-2,185.0,5,Guard,Inactive,N
1629627,2000-07-06,Duke,USA,6-6,284.0,3,Forward,Active,N
788,1962-09-06,Michigan State,USA,7-0,245.0,22,Center-Forward,Inactive,N
78577,1957-05-20,Dwight Morrow HS (NJ),USA,6-8,205.0,8,Forward,Inactive,N
2000,1974-05-27,Iowa State,USA,6-3,180.0,1,Guard,Inactive,N
78586,1926-03-08,West Virginia State,USA,6-4,185.0,1,Guard,Inactive,N
78585,1951-01-15,Wichita State,USA,6-2,175.0,4,Guard,Inactive,N
1628391,1996-02-19,Michigan,USA,6-10,231.0,6,Forward,Inactive,N
78579,1942-05-09,Cincinnati,USA,6-8,225.0,7,Center,Inactive,N
78580,1948-05-31,Baltimore,USA,6-2,175.0,1,Guard,Inactive,N
203966,1990-11-21,Marquette,USA,6-7,229.0,1,Forward,Inactive,N
78581,1959-09-15,Marquette,USA,6-3,175.0,3,Guard,Inactive,N
78582,1964-02-25,Louisiana State,USA,6-8,200.0,1,Forward,Inactive,N
78578,1961-10-26,Virginia,USA,6-0,190.0,2,Guard,Inactive,N
78583,1956-02-07,Louisville,USA,6-4,200.0,2,Guard,Inactive,N
78584,1964-07-16,George Mason,USA,6-3,195.0,1,Guard,Inactive,N
78587,1955-08-07,Western Carolina,USA,6-3,175.0,1,Guard,Inactive,N
1027,1968-03-16,UCLA,USA,6-7,210.0,4,Forward,Inactive,N
78589,1966-09-03,Averett,USA,6-5,210.0,3,Forward,Inactive,N
78590,1933-01-27,Wyoming,USA,6-1,160.0,1,Guard,Inactive,N
1629685,1996-09-22,Belmont,USA,6-7,196.0,3,Guard-Forward,Active,N
78591,1940-04-03,Stanford,USA,6-8,215.0,1,Forward,Inactive,N
78592,1947-02-04,North Texas,USA,6-2,174.0,7,Guard,Inactive,N
766,1963-12-15,Georgetown,USA,6-5,187.0,15,Guard-Forward,Inactive,N
112,1974-06-23,Cincinnati,USA,6-8,256.0,4,Forward,Inactive,N
78596,1947-09-09,Friendship (SC),USA,6-6,210.0,4,Forward,Inactive,N
78597,1948-02-18,Louisiana-Lafayette,USA,6-1,164.0,1,Guard,Inactive,N
1626159,1996-03-26,Duke,USA,6-6,222.0,8,Forward-Guard,Active,N
1984,1964-07-26,Houston,USA,6-8,225.0,1,Forward,Inactive,N
1630216,1998-02-28,Michigan State,USA,6-1,185.0,3,Guard,Inactive,N
1868,1974-01-07,Minnesota,USA,7-0,275.0,1,Center,Inactive,N
78600,1952-03-01,South Carolina,USA,6-4,185.0,9,Guard,Inactive,N
78601,1962-10-12,Bradley,USA,6-8,200.0,1,Forward,Inactive,N
78602,1947-03-03,Drake,USA,6-6,210.0,2,Forward,Inactive,N
1630164,2001-03-31,Memphis,USA,7-0,240.0,2,Center,Active,N
203481,1990-03-07,Kansas,USA,7-0,230.0,5,Center,Inactive,N
78603,1950-10-19,Ohio State,USA,7-0,235.0,3,Center,Inactive,N
1456,1959-10-28,Indiana,USA,6-6,210.0,9,Guard,Inactive,N
78605,1959-07-03,Holy Cross,USA,6-7,190.0,1,Guard,Inactive,N
78606,1949-11-02,Pennsylvania,USA,6-2,185.0,7,Guard,Inactive,N
2106,1973-09-30,Estudiantes de Olavarria,Argentina,6-10,275.0,2,Forward,Inactive,N
203489,1991-05-15,South Dakota State,USA,6-4,190.0,3,Guard,Inactive,N
78610,1958-06-02,North Carolina,USA,6-6,193.0,6,Guard,Inactive,N
78612,1921-10-07,Northern Illinois,USA,5-10,0.0,1,Guard,Inactive,N
1626174,1995-09-27,UNLV,USA,6-9,214.0,7,Forward,Active,N
116,1964-11-30,Nevada-Reno,USA,6-9,230.0,7,Forward,Inactive,N
78611,1962-03-25,California State-Fullerton,USA,6-3,185.0,6,Guard,Inactive,N
1630218,1999-09-22,Mississippi State,USA,6-6,235.0,3,Forward,Inactive,N
2254,1978-06-21,Arizona,USA,7-2,260.0,7,Center,Inactive,N
2417,1981-02-16,Northeast Mississippi CC,USA,6-8,220.0,4,Forward-Guard,Inactive,N
1010,1970-09-23,La Salle,USA,5-10,185.0,4,Guard,Inactive,N
78614,1958-03-24,Indiana,USA,6-5,195.0,11,Guard,Inactive,N
1629624,1998-04-17,Oregon,USA,6-8,235.0,1,Forward,Inactive,N
906,1966-01-23,Oral Roberts,USA,6-2,180.0,8,Guard,Inactive,N
78616,1930-03-10,West Virginia,USA,6-9,215.0,2,Center,Inactive,N
78617,1944-11-14,Seattle,USA,6-7,218.0,3,Forward,Inactive,N
1897,1979-11-13,St. John's (NY),USA,6-7,260.0,18,Forward,Inactive,N
78618,1958-01-17,Marquette,USA,6-5,195.0,2,Guard,Inactive,N
1460,1961-02-27,North Carolina,USA,6-9,225.0,12,Forward,Inactive,N
101120,1984-02-06,Texas A&M,USA,6-7,215.0,6,Forward-Guard,Inactive,N
101152,1984-07-01,Indiana,USA,6-3,201.0,2,Guard,Inactive,N
78620,1962-03-26,UCLA,USA,6-11,225.0,2,Forward,Inactive,N
202874,1988-09-30,Dayton,USA,6-9,226.0,3,Forward,Inactive,N
203203,1989-11-04,Georgetown,USA,6-1,210.0,1,Guard,Inactive,N
1626153,1992-04-26,Utah,USA,6-5,185.0,8,Guard,Active,N
78621,1967-12-20,Stanford,USA,6-8,220.0,2,Forward,Inactive,N
78622,1950-09-05,Indiana,USA,6-8,220.0,1,Forward,Inactive,N
201153,1987-05-20,Kansas,USA,6-8,225.0,5,Forward,Inactive,N
78623,1954-11-23,Grambling,USA,6-1,160.0,6,Guard,Inactive,N
953,1975-11-04,Memphis,USA,6-11,255.0,14,Forward-Center,Inactive,N
1007,1971-09-22,Seton Hall,USA,7-2,270.0,1,Center,Inactive,N
1630589,1998-12-23,Georgia Tech,USA,6-8,226.0,2,Forward,Inactive,N
412,1973-01-30,Clemson,USA,6-11,260.0,4,Center,Inactive,N
1630593,1998-10-25,Colorado,USA,5-11,192.0,2,Guard,Active,N
1629625,1997-10-27,Hofstra,USA,6-0,190.0,2,Guard,Inactive,N
203100,1993-04-13,Washington,USA,6-6,205.0,5,Guard,Inactive,N
78627,1964-09-11,Fairfield,USA,6-2,180.0,1,Guard,Inactive,N
1627824,1995-12-17,Rouen Metropole,France,6-8,260.0,3,Forward,Inactive,N
